source,url,name,price_raw,price_vnd,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram,battery_applicable,type_was_missing,connection_was_missing,battery_life_hours_was_missing,weight_gram_was_missing,price_vnd_capped,price_vnd_original,price_per_gram,price_per_battery_hour,brand_grouped_Apple,brand_grouped_Asus,brand_grouped_Baseus,brand_grouped_Edifier,brand_grouped_Havit,brand_grouped_Huawei,brand_grouped_Hãng Khác,brand_grouped_Jbl,brand_grouped_Logitech,brand_grouped_Other,brand_grouped_Razer,brand_grouped_Sennheiser,brand_grouped_Sony,brand_grouped_Soundpeats,brand_grouped_Xiaomi,type_over-ear,connection_grouped_3.5mm+Bluetooth,connection_grouped_3.5mm+USB-A,connection_grouped_Bluetooth,connection_grouped_Other,connection_grouped_Type C,connection_grouped_Type C+Bluetooth,connection_grouped_USB-A,connection_grouped_USB-A+Bluetooth
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-hieu-havit-model-space-s1,Tai nghe Bluetooth HAVIT Space S1 H670BT,1.500.000 ₫,1500000,0,1,0,Bluetooth,67.5,204.0,1,0,0,0,1,1500000,1500000,7352.941176470588,22222.222222222223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-the-thao-havit-ows902,Tai nghe Bluetooth thể thao Havit OWS902,490.000 ₫,490000,0,1,0,Bluetooth,4.0,8.95,1,0,0,0,0,490000,490000,54748.60335195531,122500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-philips-tat4556-chinh-hang,Tai nghe Bluetooth PHILIPS TAT4556 - Chính hãng,899.000 ₫,899000,0,1,0,Bluetooth,20.0,47.0,1,0,0,0,0,899000,899000,19127.659574468085,44950.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-jbl-t115bt-chinh-hang,Tai nghe Bluetooth JBL T115BT - Chính hãng,199.000 ₫,199000,0,1,0,Bluetooth,8.0,19.02,1,0,0,0,0,199000,199000,10462.67087276551,24875.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-huawei-freebuds-7i-chinh-hang,Tai nghe HUAWEI FreeBuds 7i - Chính hãng,1.590.000 ₫,1590000,0,0,0,3.5mm,,5.4,0,0,1,0,0,1590000,1590000,294444.44444444444,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-soundpeats-q,Tai Nghe Bluetooth Earbuds SoundPeats Q - Chính hãng,390.000 ₫,390000,0,1,0,Bluetooth,21.0,4.5,1,0,0,0,0,390000,390000,86666.66666666667,18571.42857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-kz-edx-pro-chinh-hang,Tai nghe KZ EDX Pro - Chính Hãng,269.000 ₫,269000,0,0,0,3.5mm,,50.0,0,1,1,1,1,269000,269000,5380.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-tws-havit-tw969-chinh-hang,Tai nghe TWS Havit TW969 - Chính Hãng,220.000 ₫,220000,0,1,0,Bluetooth,23.0,204.0,1,0,0,0,1,220000,220000,1078.4313725490197,9565.217391304348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-earbuds-soundpeats-air3-chinh-hang,Tai Nghe Bluetooth Earbuds SoundPeats Air3- Chính Hãng,690.000 ₫,690000,0,1,0,Bluetooth,10.0,4.0,1,0,0,0,0,690000,690000,172500.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-edra-eh416pro-usb-led-rgb,Tai nghe gaming EDRA EH416PRO USB LED RGB,398.000 ₫,398000,1,0,0,USB-A,,40.0,0,1,0,1,1,398000,398000,9950.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-edra-eh404-usb-led-rgb-chinh-hang,Tai nghe gaming EDRA EH404 USB LED RGB,248.000 ₫,248000,1,0,0,USB-A,,40.0,0,1,0,1,1,248000,248000,6200.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-tws-havit-tw982-life-01t,Tai Nghe TWS HAVIT TW982 Life 01T,220.000 ₫,220000,0,1,0,Bluetooth,25.0,3.9,1,0,0,0,0,220000,220000,56410.256410256414,8800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-anker-soundcore-q20i-chinh-hang,Tai nghe chụp tai (Không dây) Anker soundcore Q20i - Chính hãng,690.000 ₫,690000,0,1,0,Bluetooth,60.0,12.23,1,0,0,0,1,690000,690000,56418.64268192968,11500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-sennheiser-hd-450bt-chinh-hang,Tai nghe chụp tai (Không dây) SENNHEISER HD 450BT - Chính Hãng,2.790.000 ₫,2790000,0,1,0,Bluetooth,30.0,238.0,1,0,0,0,0,2790000,2790000,11722.689075630253,93000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chup-tai-sennheiser-hd-400s-chinh-hang,Tai nghe chụp tai (Có dây) Sennheiser HD 400S - Chính Hãng,1.250.000 ₫,1250000,0,0,0,3.5mm,,217.0,0,0,1,1,0,1250000,1250000,5760.368663594471,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-msi-h991-chinh-hang,Tai nghe chụp tai (Có dây) Gaming MSI H991 - Chính hãng,990.000 ₫,990000,1,0,0,USB-A,,40.0,0,0,1,1,1,990000,990000,24750.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-co-day-rapoo-vh360-chinh-hang,Tai nghe gaming có dây Rapoo VH360 (USB/RGB LED) - Chính hãng,350.000 ₫,350000,1,0,0,USB-A,,340.0,0,0,0,1,1,350000,350000,1029.4117647058824,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-co-day-rapoo-vh710-chinh-hang,Tai nghe chụp tai (Có dây) gaming Rapoo VH710 - Chính hãng,680.000 ₫,680000,1,0,0,USB-A,,409.0,0,0,1,1,0,680000,680000,1662.591687041565,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-gaming-co-day-rapoo-vh500c-chinh-hang,Tai nghe chụp tai (Có dây) Gaming Rapoo VH500C (USB/RGB LED) - Chính hãng,480.000 ₫,480000,1,0,0,USB-A,,350.0,0,0,0,1,0,480000,480000,1371.428571428571,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-sennheiser-hd-350bt-chinh-hang,Tai nghe SENNHEISER HD 350BT - Chính Hãng,1.550.000 ₫,1550000,0,1,0,Bluetooth,30.0,238.0,1,0,0,0,0,1550000,1550000,6512.605042016807,51666.66666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-havit-hv-h2218d-chinh-hang,Tai nghe chụp tai (Có dây) Havit HV - H2218d - Chính hãng,190.000 ₫,190000,0,0,0,3.5mm,,207.0,0,0,1,1,0,190000,190000,917.8743961352656,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-trum-dau-philips-tah4205-chinh-hang,Tai nghe chụp tai (Không dây) PHILIPS TAH4205 - Chính hãng,790.000 ₫,790000,0,1,0,Bluetooth,29.0,25.45,1,0,0,0,1,790000,790000,31041.25736738704,27241.379310344822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw971-chinh-hang,Tai nghe không dây Havit TW971 - Chính Hãng,250.000 ₫,250000,0,1,0,Bluetooth,18.0,204.0,1,0,0,0,1,250000,250000,1225.4901960784314,13888.888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-myalo-z-one-chinh-hang,Tai nghe Bluetooth myALO Z-One - Chính hãng,390.000 ₫,390000,0,1,0,Bluetooth,25.0,3.4,1,0,0,0,0,390000,390000,114705.88235294116,15600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-myalo-X-one-chinh-hang,Tai nghe Bluetooth myALO X-One - Chính hãng,590.000 ₫,590000,0,1,0,Bluetooth,25.0,3.9,1,0,0,0,0,590000,590000,151282.05128205128,23600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-asus-tuf-gaming-h1-chinh-hang,Tai nghe ASUS TUF Gaming H1 - Chính Hãng,740.000 ₫,740000,1,0,0,3.5mm,,287.0,0,0,1,1,0,740000,740000,2578.397212543554,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-hieu-baseus-eli-fit-open-ear,Tai nghe Bluetooth Baseus Eli Fit Open-Ear,480.000 ₫,480000,0,1,0,Bluetooth,30.0,42.0,1,0,0,1,0,480000,480000,11428.57142857143,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-8-active-chinh-hang,Tai nghe Redmi Buds 8 Active - Chính hãng,750.000 ₫,750000,0,1,0,Bluetooth,27.0,1.0,1,0,0,1,0,750000,750000,750000.0,27777.777777777777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-6,Tai nghe Redmi Buds 6 - Chính hãng,980.000 ₫,980000,0,1,0,Bluetooth,32.0,5.0,1,0,0,0,0,980000,980000,196000.0,30625.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-huawei-freebuds-pro-4,Tai nghe Huawei Freebuds Pro 4 - Chính hãng,2.990.000 ₫,2990000,0,0,0,3.5mm,,5.8,0,0,1,0,0,2990000,2990000,515517.2413793104,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-earfun-air-life,Tai nghe Bluetooth True Wireless EarFun Air Life,350.000 ₫,350000,0,1,0,Bluetooth,35.5,49.2,1,0,0,1,1,350000,350000,7113.821138211381,9859.154929577464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-kz-zsn-pro-x-chinh-hang,Tai nghe KZ ZSN Pro X - Chính Hãng,550.000 ₫,550000,0,0,0,3.5mm,,50.0,0,1,1,1,1,550000,550000,11000.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-tws-nakamichi-tw016,Tai Nghe TWS Nakamichi TW016 - Chính hãng,220.000 ₫,220000,0,1,1,Bluetooth,20.0,3.0,1,0,0,0,0,220000,220000,73333.33333333333,11000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chup-tai-havit-h2590bt-pro-chinh-hang,Tai nghe chụp tai Havit H2590BT Pro - Chính Hãng,250.000 ₫,250000,0,1,0,Bluetooth,4.0,150.0,1,0,0,0,0,250000,250000,1666.6666666666667,62500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-chup-tai-soundpeats-space,Tai nghe Bluetooth chụp tai SoundPEATS Space,950.000 ₫,950000,0,1,0,Bluetooth,67.5,264.0,1,0,0,0,0,950000,950000,3598.4848484848485,14074.074074074077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-nhet-tai-rapoo-ep28-chinh-hang,Tai nghe nhét tai Rapoo EP28 - Chính hãng,139.000 ₫,139000,0,0,0,USB-A,,340.0,0,0,1,1,1,139000,139000,408.8235294117647,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-true-wireless-monster-mission-v1-chinh-hang,Tai nghe True Wireless Monster Mission V1 - Chính Hãng,2.400.000 ₫,2400000,1,1,0,Bluetooth,5.0,58.425,1,0,0,0,1,2400000,2400000,41078.30551989731,480000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw-945-chinh-hang,Tai nghe Bluetooth Havit TW945 - Chính Hãng,190.000 ₫,190000,1,1,0,Bluetooth,30.0,204.0,1,0,0,0,1,190000,190000,931.3725490196078,6333.333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-havit-tw958-pro,Tai nghe Bluetooth True Wireless Havit TW958 Pro,450.000 ₫,450000,0,1,0,Bluetooth,32.0,204.0,1,0,0,0,1,450000,450000,2205.8823529411766,14062.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-divoom-spark-air-pink-chinh-hang,Tai nghe Bluetooth Divoom - Spark - Air Pink Chính Hãng,790.000 ₫,790000,0,1,0,Bluetooth,10.0,7.0,1,0,0,0,0,790000,790000,112857.14285714286,79000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw925-chinh-hang,Tai nghe không dây Havit TW925 - Chính Hãng,199.000 ₫,199000,0,1,0,Bluetooth,15.0,4.0,1,0,0,0,0,199000,199000,49750.0,13266.666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw935-chinh-hang,Tai nghe không dây Havit TW935 - Chính Hãng,150.000 ₫,150000,0,1,0,Bluetooth,3.0,3.7,1,0,0,0,0,150000,150000,40540.54054054054,50000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw948-chinh-hang,Tai nghe không dây Havit TW948 -Chính Hãng,200.000 ₫,200000,0,1,0,Bluetooth,18.0,204.0,1,0,0,0,1,200000,200000,980.3921568627452,11111.111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw960-chinh-hang,Tai nghe không dây Havit TW960 - Chính Hãng,290.000 ₫,290000,0,1,0,Bluetooth,12.0,204.0,1,0,0,0,1,290000,290000,1421.5686274509803,24166.666666666668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-gaming-havit-tw920-chinh-hang,Tai nghe không dây Gaming Havit TW920 - Chính hãng,320.000 ₫,320000,1,1,0,Bluetooth,20.0,40.0,1,0,0,0,0,320000,320000,8000.0,16000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-sony-clip-wf-lc900,Tai nghe không dây Sony Clip WF-LC900,4.990.000 ₫,4990000,0,1,0,Bluetooth,9.0,139.5,1,1,0,0,1,4990000,4990000,35770.609318996416,554444.4444444445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-8-pro-chinh-hang,Tai nghe Redmi Buds 8 Pro - Chính hãng,2.190.000 ₫,2190000,0,1,0,Bluetooth,27.0,1.0,1,0,0,1,0,2190000,2190000,2190000.0,81111.11111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-jbl-live-220bt-chinh-hang,Tai nghe Bluetooth JBL Live 220BT - Chính hãng,790.000 ₫,790000,0,1,0,Bluetooth,10.0,31.0,1,0,0,0,0,790000,790000,25483.870967741936,79000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-6-pro,Tai nghe Redmi Buds 6 Pro - Chính hãng,1.530.000 ₫,1530000,0,1,0,Bluetooth,27.0,5.2,1,0,0,0,0,1530000,1530000,294230.76923076925,56666.66666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw947-chinh-hang,Tai nghe không dây Havit TW947 - Chính Hãng,350.000 ₫,350000,0,1,0,Bluetooth,30.0,4.36,1,0,0,0,0,350000,350000,80275.22935779816,11666.666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-5-chinh-hang,Tai nghe Xiaomi Redmi Buds 5 - Chính hãng,650.000 ₫,650000,0,0,0,Type C,,42.0,0,0,1,0,0,650000,650000,15476.190476190475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chong-on-jbl-live-670nc-chinh-hang,Tai nghe chụp tai (Không dây) JBL LIVE 670NC - Chính hãng,1.990.000 ₫,1990000,0,1,0,Bluetooth,65.0,219.0,1,0,0,0,0,1990000,1990000,9086.75799086758,30615.384615384617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-razer-opus-x-active-noise-cancellation-hong-quartz,Tai nghe chụp tai (Không dây) Razer Opus X-Active Noise Cancellation-Hồng(Quartz) RZ04-03760300-R3M1,1.250.000 ₫,1250000,0,1,0,Bluetooth,40.0,270.0,1,0,0,0,0,1250000,1250000,4629.62962962963,31250.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-jbl-tour-one-m2-chinh-hang,Tai nghe chụp tai (Không dây) JBL Tour ONE M2 - Chính Hãng,6.490.000 ₫,6490000,0,1,0,Bluetooth,50.0,268.0,1,0,0,0,0,6490000,6490000,24216.417910447763,129800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chup-tai-danh-cho-game-thu-soundpeats-g1-chinh-hang,Tai Nghe Chụp Tai Dành Cho Game Thủ SoundPEATS G1 - Chính Hãng,390.000 ₫,390000,0,0,0,3.5mm,,332.0,0,0,1,1,0,390000,390000,1174.698795180723,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-hp-hyperx-cloud-stinger-core-ii-683l9aa,Tai nghe HP HyperX Cloud Stinger Core II (683L9AA) - Chính hãng,490.000 ₫,490000,0,0,0,3.5mm,,290.0,0,1,1,1,1,490000,490000,1689.655172413793,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chong-on-jbl-tune-670nc-chinh-hang,Tai nghe chống ồn JBL TUNE 670NC - Chính hãng,1.990.000 ₫,1990000,0,1,0,Bluetooth,67.5,19.01,1,0,0,0,1,1990000,1990000,104681.74644923724,29481.48148148148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-baseus-encok-c17-chinh-hang,Tai nghe có dây Baseus Encok C17 - Chính Hãng,130.000 ₫,130000,0,0,0,3.5mm,,42.0,0,1,1,1,1,130000,130000,3095.2380952380954,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-myalo-z-one-Pro-chinh-hang,Tai nghe Bluetooth myALO Z-One Pro - Chính hãng,790.000 ₫,790000,0,1,0,Bluetooth,30.0,6.8,1,0,0,0,0,790000,790000,116176.4705882353,26333.33333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-the-thao-soundpeats-gofree-chinh-hang,Tai nghe Bluetooth thể thao SoundPEATS GoFree - Chính Hãng,690.000 ₫,690000,0,1,0,Bluetooth,35.0,10.1,1,0,0,0,0,690000,690000,68316.83168316832,19714.285714285717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-baseus-encok-h19-chinh-hang,Tai nghe có dây Baseus Encok H19 - Chính hãng,119.000 ₫,119000,0,0,0,3.5mm,,14.0,0,0,1,1,0,119000,119000,8500.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-samsung-ia500-3-5mm-chinh-hang,Tai nghe có dây Samsung IA500 3.5mm - Chính hãng,240.000 ₫,240000,0,0,0,3.5mm,,14.76,0,0,0,1,0,240000,240000,16260.162601626016,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-jbl-live-pro-chinh-hang-637758989621520354,Tai nghe Tai nghe JBL Live Pro+ TWS - Chính Hãng,1.990.000 ₫,1990000,0,1,0,Bluetooth,21.0,5.0,1,0,0,0,0,1990000,1990000,398000.0,94761.90476190476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-sennheiser-cx-plus-chinh-hang,Tai nghe không dây Sennheiser CX Plus - Chính hãng,2.990.000 ₫,2990000,0,1,0,Bluetooth,16.0,6.0,1,0,0,0,0,2990000,2990000,498333.3333333333,186875.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-6-play-chinh-hang,Tai nghe Redmi Buds 6 Play - Chính hãng,280.000 ₫,280000,0,1,0,Bluetooth,36.0,5.3,1,0,0,0,0,280000,280000,52830.188679245286,7777.777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-chup-tai-soundpeats-space-pro,Tai nghe Bluetooth chụp tai SoundPEATS Space Pro,1.090.000 ₫,1090000,0,1,0,Bluetooth,67.5,282.0,1,0,0,0,0,1090000,1090000,3865.248226950355,16148.148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-huawei-freebuds-se-4-anc,Tai nghe HUAWEI FreeBuds SE 4 ANC - Chính hãng,790.000 ₫,790000,0,0,0,3.5mm,,4.3,0,0,1,0,0,790000,790000,183720.9302325581,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-baseus-bowie-e13-chinh-hang,Tai nghe Bluetooth True Wireless Baseus Bowie E13 - Chính hãng,270.000 ₫,270000,0,1,0,Bluetooth,30.0,6.0,1,0,0,0,0,270000,270000,45000.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-redmi-buds-4-active-chinh-hang,Tai nghe không dây Redmi Buds 4 Active - Chính hãng,390.000 ₫,390000,0,1,0,Bluetooth,28.0,3.65,1,0,0,0,0,390000,390000,106849.31506849316,13928.57142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
